total_gold_earned_0, 71666
total_gold_spent_0, 63975
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 43
total_deaths_0, 30
total_damage_dealt_to_champions_0, 142912
total_damage_dealt_to_objectives_0, 115024
total_damage_taken_0, 154234
average_vision_score_0, 32
total_wards_placed_0, 73
average_creep_score_0, 131
average_champion_experience_0, 17930
dmg_carry_0, 142
obj_carry_0, 142
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 65911
total_gold_spent_1, 62985
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 43
total_damage_dealt_to_champions_1, 123101
total_damage_dealt_to_objectives_1, 55408
total_damage_taken_1, 178308
average_vision_score_1, 26
total_wards_placed_1, 62
average_creep_score_1, 154
average_champion_experience_1, 15584
dmg_carry_1, 27
obj_carry_1, 27
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
